Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
1.180071827,0.1819869727,-0.02099834196,-0.4137967527
1.199755665,0.1297339797,0.04120181873,-0.2406147569
1.209826466,0.1016371548,0.08680309355,-0.1298927963
1.219897266,0.07707477361,0.1312767863,-0.02920894884
1.229968067,0.06254767627,0.1483678669,0.03986095265
1.240038868,0.05982439965,0.1576490551,0.0832246244
1.250109669,0.06528000534,0.1642705053,0.1128874347
1.26018047,0.07810980082,0.1743034422,0.1326383799
1.27025127,0.1030066609,0.1699837297,0.1408562511
1.280901905,0.1350405961,0.1681169271,0.1404038817
1.300433155,0.2214822322,0.1575839221,0.1194821075
1.310534473,0.2625605762,0.1487147957,0.1034620702
1.320605274,0.2974250615,0.1454692781,0.09241683036
1.330676075,0.3203594089,0.1308838278,0.07649411261
1.340746876,0.3492233157,0.1047890633,0.04416870326
1.350817677,0.3756910861,0.07161252201,-0.007948678918
1.360888477,0.3987523019,0.03649410233,-0.07242601365
1.370959278,0.4188436866,0.001062481431,-0.1359491944
1.381701466,0.434130609,-0.02456821315,-0.1859609336
1.40117168,0.4641352892,-0.05215344578,-0.2372135371
1.411242481,0.4669380486,-0.05067265779,-0.2356783599
1.421282764,0.4601326287,-0.0256059356,-0.2209329009
1.431384083,0.4359297752,0.007420924027,-0.1919171661
1.441454884,0.4197122753,0.03377880901,-0.1618689597
1.451525684,0.3951488435,0.06900107861,-0.1266050935
1.471697804,0.3343670368,0.1493470669,-0.06285367906
1.482531544,0.2884340584,0.1959552169,-0.02312237956
1.501879688,0.1791065186,0.3316410184,0.1096425876
1.511950489,0.1312219799,0.3998967409,0.1861476451
1.52202129,0.09825704247,0.4375830293,0.2497279346
1.532092091,0.05068682507,0.4342364967,0.2867594957
1.542162891,-0.01279899292,0.4257540703,0.3131092489
1.552233692,-0.08527667075,0.3983639479,0.3250451088
1.562304493,-0.1531613767,0.3494672477,0.3250243366
1.572375294,-0.2116103321,0.3068013191,0.3171899915
1.583361622,-0.2550055087,0.2691394091,0.3032925427
1.602587696,-0.3219082654,0.2139900029,0.2758542895
1.612658497,-0.3332717419,0.1764171273,0.2524103522
1.632800098,-0.320414871,0.06225277483,0.1421129405
1.642901417,-0.2803190947,-0.04283285514,0.01936506853
1.6529417,-0.2289500982,-0.1828531623,-0.1446443349
1.663043018,-0.1565527618,-0.3482143879,-0.3336647153
1.673113819,-0.08180963993,-0.5270591378,-0.546739161
1.6841917,0.00417180825,-0.6863086224,-0.7479351759
1.703295704,0.2357630134,-1.121375918,-1.223827362
1.713366505,0.3804905713,-1.332977772,-1.457963109
1.723437305,0.565051198,-1.596055269,-1.75198257
1.733508106,0.7212921381,-1.74103415,-1.927228928
1.743548389,0.8621402383,-1.840815783,-2.054456234
1.75361919,1.019760847,-1.953943729,-2.218237162
1.763689991,1.16833663,-2.020738125,-2.378949642
1.773791309,1.286315441,-2.030940056,-2.503501654
1.784106251,1.380701303,-2.011566877,-2.581769228
1.804003712,1.560047865,-1.905853152,-2.785294533
1.814013477,1.625966549,-1.79774642,-2.85231638
1.824145313,1.672674894,-1.679480195,-2.890974998
1.834216114,1.67230463,-1.529872775,-2.83904314
1.844256397,1.714788675,-1.430540919,-2.855009317
1.854327198,1.745637298,-1.337083101,-2.85088706
1.864397999,1.751594424,-1.249067307,-2.818182945
1.874499317,1.722074389,-1.153721094,-2.776306152
1.884570118,1.66364491,-1.057352901,-2.719017267
1.894640919,1.583807707,-0.9702171087,-2.651149273
1.904650684,1.497650266,-0.890835166,-2.566289186
1.914721485,1.408697844,-0.8176584244,-2.461354256
1.924792286,1.313997746,-0.7490525246,-2.336167574
1.934863087,1.211300611,-0.6827474236,-2.192321539
1.944933887,1.09683919,-0.6140602827,-2.031703949
1.955035206,0.9826056361,-0.5494792461,-1.856627107
1.965075489,0.8700148463,-0.4852243066,-1.67652607
1.975176807,0.7556375265,-0.4233492017,-1.468524218
1.985247608,0.6257362962,-0.4034267366,-1.221692443
1.995318409,0.4514380991,-0.4208195508,-0.8487371802
2.00538921,0.2714880109,-0.4437939823,-0.3969264627
2.015429493,0.1229166761,-0.4421145618,-0.005868989974
2.025530811,-0.005958502181,-0.4255157113,0.3205583692
2.035571095,-0.150523603,-0.4166073799,0.7047973871
2.045641895,-0.3392855823,-0.4073259532,1.187393665
2.055743214,-0.5053557754,-0.3825652599,1.583381176
2.065814014,-0.6677837372,-0.3349713385,1.944290161
2.075884815,-0.8396988511,-0.2511035204,2.324330091
2.085925098,-1.000051498,-0.1472413838,2.661706448
2.096026417,-1.136327505,-0.04674280062,2.949701548
2.1060667,-1.248864532,0.04803785309,3.176644802
2.116137501,-1.36512363,0.1960083246,3.339535952
2.126238819,-1.474440694,0.3959317505,3.427160263
2.136279102,-1.562036991,0.6346300244,3.435723543
2.146349903,-1.622222185,0.8843215704,3.395769596
2.156420704,-1.634718299,1.089283943,3.31298852
2.166491505,-1.604989409,1.250864029,3.193358421
2.176562305,-1.54448092,1.374613762,3.054340601
2.186633106,-1.462469697,1.458069324,2.906461477
2.196703907,-1.378875136,1.543392897,2.753032207
2.207385059,-1.29603529,1.615993023,2.588427067
2.217394825,-1.214371443,1.66301477,2.406518221
2.227435108,-1.141177177,1.702707887,2.210678101
2.237444874,-1.07886672,1.731035233,2.01213789
2.247454639,-1.022203326,1.756177068,1.829653978
2.257555958,-0.9424526691,1.747588754,1.65858984
2.267626759,-0.8424578309,1.735351443,1.443045378
2.277667042,-0.6944419146,1.699085832,1.183910489
2.287676807,-0.5507455468,1.631171465,0.9485003948
2.297717091,-0.3977963626,1.535267353,0.7137704492
2.307726856,-0.2584228814,1.430741668,0.5104474425
2.317767139,-0.144398272,1.314163685,0.3566635847
2.327776905,-0.05754366517,1.21260798,0.2356948256
2.337817188,0.01662230119,1.121504188,0.13296175
2.357897755,0.1808647364,0.9312467575,-0.03064283356
2.367968555,0.2610458732,0.8423413038,-0.08610029519
2.378039356,0.335598886,0.7720044255,-0.1196093485
2.388110157,0.3895151913,0.6955752969,-0.1278966218
2.398180958,0.4330520928,0.6518540382,-0.123511523
2.408251759,0.4551322162,0.6053541899,-0.1209526807
2.418322559,0.4478310943,0.5830956697,-0.07307396829
2.428362843,0.4066072702,0.6189566851,0.06050512567
2.438464161,0.348680675,0.6801354885,0.2229841501
2.448534962,0.2818991244,0.7632848024,0.4168777764
2.458544727,0.2152920216,0.8517400026,0.6062407494
2.468615528,0.1567280889,0.9204704165,0.7631683946
2.478686329,0.1093258187,0.9665673971,0.876365602
2.489367481,0.0748552531,0.9874375463,0.9479635358
2.499377247,0.03961804882,1.008342505,0.989135921
2.509387012,0.003522822633,0.9890405536,1.008366108
2.519427296,-0.04787580296,0.9646588564,1.009670377
2.539385792,-0.2050971389,0.9799483418,1.003959417
2.549395557,-0.2795366645,0.9522024393,0.9387384057
2.559435841,-0.3369865119,0.9295160174,0.8554332256
2.569445606,-0.35732463,0.8609235287,0.7453765273
2.579455372,-0.3573818207,0.7970350385,0.6494517922
2.589495655,-0.3542646766,0.754561007,0.5781797767
2.599505421,-0.3460209668,0.7046740055,0.4786812663
2.609576221,-0.3345906436,0.6371112466,0.3494068384
2.619647022,-0.3206869662,0.5620467663,0.20666188
2.629717823,-0.3057994843,0.4930402935,0.07208839804
2.639819141,-0.2897332609,0.4265593588,-0.04337920994
2.649889942,-0.2756105065,0.3735182583,-0.1413634866
2.659960743,-0.2630953491,0.3198268414,-0.2295012325
2.670062061,-0.2519417405,0.2570025623,-0.3139897585
2.680132862,-0.246304363,0.2045156956,-0.3939516246
2.690173145,-0.2450781763,0.1606557369,-0.4660570323
2.700274464,-0.242514655,0.1053635255,-0.528423667
2.710314747,-0.2425462306,0.05888168141,-0.5781881809
2.720416065,-0.2411433607,0.008400152437,-0.6161006689
2.730456348,-0.2383157313,-0.03948427737,-0.6447408199
2.740527149,-0.2346011698,-0.07579303533,-0.6670634747
2.750536915,-0.2262614518,-0.1124029383,-0.6878166795
2.760668751,-0.2164153904,-0.1422322094,-0.7109904885
2.770739552,-0.203248173,-0.1758908778,-0.7410659194
2.780779835,-0.1881311983,-0.210769251,-0.7818130255
2.790850636,-0.1700310111,-0.2503294051,-0.8373135328
2.800951954,-0.1457412094,-0.300252229,-0.9051284194
2.811022755,-0.1165037826,-0.350666374,-0.9730172753
2.821063038,-0.07983347774,-0.4174994528,-1.04686749
2.831164356,-0.04190705344,-0.5072161555,-1.141586542
2.841265675,-0.001837174408,-0.6214447618,-1.252469778
2.851336475,0.04547824338,-0.735598743,-1.35829854
2.861407276,0.09896001965,-0.842839241,-1.448899627
2.871478077,0.1555770636,-0.9513084292,-1.540367246
2.881548878,0.2056998163,-1.041311383,-1.62654829
2.891619679,0.2538746297,-1.122489691,-1.708226204
2.901690479,0.2538746297,-1.122489691,-1.708226204
2.91176128,0.344656229,-1.26278758,-1.859919786
2.921832081,0.388811022,-1.316733003,-1.927481771
2.931902882,0.428322643,-1.350673199,-1.985829473
2.9420042,0.4576883614,-1.356997728,-2.03006959
2.952044483,0.4977413714,-1.36679709,-2.063515902
2.962115284,0.5303657055,-1.353645444,-2.084875107
2.972186085,0.550303638,-1.316645026,-2.095216513
2.982287403,0.5772843957,-1.288051844,-2.100586653
2.992327686,0.6009255052,-1.255540252,-2.100688934
3.002398487,0.6281273365,-1.229158163,-2.095458746
3.012469288,0.646394074,-1.195432425,-2.078436375
3.022540089,0.6621919274,-1.16189909,-2.042945623
3.032610889,0.673317194,-1.124643207,-1.977811337
3.04268169,0.6684834957,-1.071584463,-1.875714064
3.052752491,0.6401334405,-0.9962350726,-1.739173532
3.062823292,0.5916499496,-0.9052013159,-1.576182604
3.072894093,0.5194491744,-0.8015266657,-1.400857329
3.082964893,0.4346678555,-0.6947281361,-1.231796384
3.093035694,0.3388155699,-0.5847033858,-1.074645042
3.103106495,0.2327033728,-0.4769173563,-0.9068024755
3.113177296,0.08955918252,-0.3855998516,-0.66168046
3.123248096,-0.1132714674,-0.2809216082,-0.341948837
3.133318897,-0.3540777266,-0.142870605,0.008677884005
3.143389698,-0.5986128449,0.03662600368,0.3346331418
3.153460499,-0.8008444905,0.2139868587,0.6036509871
3.1635313,-0.9815773964,0.3865023851,0.8550537825
3.1736021,-1.136148095,0.5342276096,1.102436781
3.183672901,-1.275054812,0.6777812243,1.332575679
3.193743702,-1.398866653,0.8230617046,1.535775065
3.20384502,-1.506118655,0.9625809789,1.71960938
3.213915821,-1.598441958,1.093202233,1.891128182
3.223986622,-1.69557786,1.244030237,2.06052804
3.234057423,-1.794823527,1.417092085,2.22974062
3.244158741,-1.884473801,1.599898934,2.395738125
3.254199024,-1.960087061,1.788771272,2.555943727
3.264269825,-2.025105953,1.99196434,2.70988965
3.274340626,-2.08229208,2.214263916,2.858035564
3.284411427,-2.119385004,2.431022644,2.993517399
3.294482227,-2.130233288,2.628505945,3.111426115
3.304583546,-2.113809109,2.802521467,3.210189819
3.314623829,-2.065679073,2.938319683,3.281268597
3.324725147,-1.995901823,3.053804636,3.32430172
3.33476543,-1.899913073,3.13744092,3.329460382
3.344836231,-1.78599906,3.178509474,3.284599543
3.354907032,-1.665802121,3.199144125,3.193539381
3.364947315,-1.539764881,3.180217266,3.063642979
3.375048634,-1.427364111,3.152192831,2.918156624
3.385119434,-1.286723971,3.09192872,2.742739439
3.395190235,-1.10175395,2.999810457,2.531913519
3.405261036,-0.8795161843,2.902175665,2.299673319
3.415331837,-0.6441091895,2.802530766,2.060406208
3.425402637,-0.4278363883,2.697753668,1.818495393
3.435473438,-0.254847765,2.585813522,1.566958308
3.445544239,-0.1312224865,2.479768276,1.276225448
3.45561504,-0.04111779854,2.346966982,0.8998314142
3.465685841,0.05387978628,2.205991745,0.4909561872
3.475756641,0.1245475113,2.099347353,0.1680108011
3.485827442,0.1674956381,1.990466356,-0.07937257737
3.495898243,0.209192574,1.860990763,-0.34612602
3.505969044,0.2520026565,1.734783769,-0.5736419559
3.516039845,0.2686879337,1.617489338,-0.7468560338
3.526110645,0.2719855011,1.501502275,-0.8855618834
3.536181446,0.2769146264,1.402395606,-1.002981424
3.546252247,0.2847188413,1.306302547,-1.103033066
3.556323048,0.291810751,1.217850566,-1.175583363
3.566424366,0.3053065538,1.118898273,-1.215730429
3.576464649,0.3252343833,1.007518172,-1.224858403
3.58653545,0.3400605619,0.9080252647,-1.197894335
3.596606251,0.3449767828,0.8239940405,-1.138666868
3.606677052,0.3352610171,0.7561472654,-1.058659792
3.616747852,0.3073369265,0.7005079985,-0.9693770409
3.626818653,0.2564128041,0.6719959974,-0.8715613484
3.636889454,0.1929824054,0.6645222902,-0.7688580751
3.646960255,0.1322523057,0.6587076783,-0.6739366055
3.657031055,0.0786357522,0.6541272998,-0.6009639502
3.667101856,0.01702901348,0.6819773912,-0.4738101065
3.677172657,-0.07563403249,0.7460425496,-0.2642314732
3.687243458,-0.1641297489,0.8192026019,0.003354561748
3.697314259,-0.2525786161,0.9163038731,0.2928256691
3.707385059,-0.3044659197,0.9693365097,0.5348941088
3.71745586,-0.3319026828,0.9943751693,0.7276979089
3.727526661,-0.3497411609,1.014725804,0.8889926672
3.737597462,-0.3672991395,1.050977945,1.019132853
3.747668262,-0.3683129549,1.057333827,1.109715462
3.757739063,-0.3609805703,1.05177021,1.166675091
3.767809864,-0.3528000712,1.052427173,1.203224421
3.777880665,-0.340479672,1.047707558,1.226452351
3.787951466,-0.3161716163,1.039150596,1.231938124
3.798022266,-0.2728591859,1.019173145,1.211498976
3.808093067,-0.2133844942,1.000387907,1.160937071
3.818163868,-0.1414380074,0.9771513343,1.082693577
3.828265186,-0.0704144761,0.9541691542,0.9877339005
3.838335987,-0.01177944709,0.9287342429,0.8872945905
3.848406788,0.02755625173,0.9061401486,0.7925451398
3.858447071,0.04740474373,0.8997325301,0.7164505124
3.868517872,0.06147065014,0.8778952956,0.6252374053
3.878558155,0.06932743639,0.8577907085,0.5029776096
3.888659473,0.07624243945,0.828979671,0.3575863838
3.898669239,0.08152985573,0.7983573079,0.2129140198
3.908801075,0.08107010275,0.7850905657,0.09353733808
3.918871876,0.07857778668,0.7795650959,0.009142867289
3.928973194,0.0756297037,0.7834185362,-0.0440203473
3.939013477,0.07987646013,0.7797629237,-0.0780049935
3.949084278,0.08529814333,0.787702322,-0.09988152981
3.959155079,0.0930217132,0.7959287167,-0.1135755405
3.969256397,0.09927752614,0.8025608659,-0.1197573245
3.97929668,0.09993895143,0.8098139167,-0.1186071932
3.989367481,0.08547657728,0.8357381225,-0.1117866486
3.999438282,0.05986621231,0.8684230447,-0.1008477658
4.0095396,0.03250172734,0.8879773617,-0.0875711292
4.019579884,0.004468538798,0.9034940004,-0.07350115478
4.029650684,-0.02353081107,0.9195755124,-0.06141302362
4.039935108,-0.05018341914,0.9369146824,-0.0489798449
4.059863087,-0.09705492854,0.9933726788,0.003109542187
4.069933887,-0.1176389828,1.015636921,0.04831252247
4.080004688,-0.132290557,1.026463628,0.1033416092
4.090075489,-0.1421723515,1.013166904,0.158109501
4.10014629,-0.1510796249,1.015530109,0.2105223984
4.110217091,-0.1573069245,1.0175668,0.2584148347
4.120287891,-0.1612238288,1.022132754,0.3023700416
4.13038921,-0.1643352658,1.037820101,0.340457499
4.140429493,-0.1627259851,1.058348179,0.3698860705
4.150500294,-0.1503365338,1.06998682,0.3916795552
4.160571095,-0.1279733926,1.080916405,0.4059287608
4.170672413,-0.0959893018,1.09049058,0.4111281037
4.180712696,-0.06130399555,1.118866324,0.4060952961
4.190752979,-0.02442529239,1.159870267,0.3899363279
4.20082378,0.01418638788,1.205120802,0.3631281853
4.210894581,0.05540790409,1.248829484,0.3270869255
4.220995899,0.09628019482,1.300904393,0.2856287658
4.231097218,0.1363573372,1.370179296,0.245618552
4.241137501,0.1782721579,1.444899201,0.2102805078
4.251208302,0.2146203518,1.54386127,0.1556939185
4.261279102,0.2453427017,1.655984163,0.07813151926
4.271380421,0.2692534626,1.782640934,-0.01905117929
4.281420704,0.2892366946,1.910374999,-0.127647981
4.291491505,0.3071495891,2.037868023,-0.2393191457
4.301562305,0.3274066746,2.158548832,-0.3549894989
4.312304493,0.3535147011,2.265838385,-0.4805855155
4.322314259,0.3815685213,2.372398615,-0.6231066585
4.332354542,0.4144276977,2.456851244,-0.7918169498
4.342364307,0.4628952742,2.544427395,-0.9901052117
4.352404591,0.4892627001,2.613671303,-1.171010971
4.362414356,0.4696202576,2.688051462,-1.313497782
4.372454639,0.436343044,2.741216421,-1.441809535
4.382464405,0.4006192088,2.787966013,-1.591031432
4.392474171,0.3515651226,2.825869322,-1.759750485
4.402483936,0.2596910596,2.87436533,-1.91930604
4.422503468,-0.003810896073,3.016814232,-2.224090338
4.432543751,-0.1702958047,3.049715281,-2.351545811
4.442614552,-0.364598155,3.090491772,-2.468988657
4.452624317,-0.5770274997,3.070967913,-2.502011538
4.462695118,-0.8130830526,3.12641573,-2.573836088
4.472765919,-1.076746225,3.19630909,-2.635601521
4.48283672,-1.377353668,3.273335457,-2.686011076
4.49290752,-1.702864885,3.335181236,-2.735191345
4.502978321,-2.037478924,3.385291576,-2.766213417
4.513049122,-2.32292366,3.385042906,-2.748887777
4.523119923,-2.570312738,3.357260466,-2.696065187
4.533190723,-2.81034255,3.300821543,-2.627587318
4.543261524,-3.067353725,3.226400375,-2.548036814
4.553332325,-3.304593325,3.132189512,-2.439193487
4.563403126,-3.4961133,3.025043011,-2.298336029
4.573473927,-3.678343773,2.899214268,-2.134172201
4.583544727,-3.844236135,2.768553734,-1.959744215
4.594256397,-3.980688095,2.625809669,-1.770009995
4.60429668,-4.084463596,2.474823952,-1.56503582
4.614306446,-4.165158272,2.334151983,-1.34809649
4.624346729,-4.221848011,2.210270882,-1.120929956
4.644366261,-4.310573101,2.016804934,-0.6391348243
4.654406544,-4.227645397,1.891649008,-0.3390221596
4.664416309,-4.088659286,1.752246141,-0.0005883569829
4.674426075,-3.847077847,1.585467219,0.3479928672
4.684435841,-3.684906006,1.467102408,0.6781770587
4.694506641,-3.494063377,1.374057651,0.9748300314
4.714495655,-3.11235261,1.231184602,1.595424771
4.724535938,-2.837804317,1.131218553,1.891751766
4.734576221,-2.563859463,1.049206376,2.133807898
4.74467754,-2.242379189,0.9434552789,2.25908041
4.754748341,-1.992244601,0.8481698036,2.420900345
4.764819141,-1.755037785,0.7462127805,2.580951452
4.774889942,-1.546301126,0.658387959,2.693255424
4.784960743,-1.36566937,0.5907930732,2.748858929
4.795031544,-1.200639844,0.5270354748,2.779149055
4.805071827,-1.044588685,0.4653651714,2.795948505
4.815142628,-0.902738452,0.4210059345,2.779150009
4.825213429,-0.7743365765,0.3883385062,2.72685647
4.835253712,-0.6497873664,0.3493764102,2.657797813
4.845385548,-0.5280150771,0.3020907342,2.561410427
4.855456348,-0.4206255078,0.2597047091,2.440771103
4.865527149,-0.3320308328,0.2008198351,2.295888186
4.87559795,-0.2506298721,0.1449856609,2.134059429
4.885668751,-0.1649885625,0.1208461225,1.9651649
4.895739552,-0.06153807044,0.1112162396,1.791644573
4.905810352,0.06056846678,0.1129757762,1.618617415
4.915820118,0.1937703192,0.1117290109,1.448053002
4.925951954,0.3226227164,0.120574981,1.288786769
4.936022755,0.43466115,0.1332087368,1.149786353
4.946093555,0.5285426974,0.12345507,1.017658949
4.956194874,0.5996757746,0.1218884364,0.851177752
4.966235157,0.6491901278,0.139980346,0.6417839527
4.976336475,0.6837658882,0.1623450667,0.4238082767
4.986407276,0.7077544928,0.1932924241,0.2174337208
4.996447559,0.7208634019,0.2454385161,0.04192330316
5.00651836,0.7273563743,0.2877334058,-0.1041778773
5.016589161,0.7297160029,0.3140580356,-0.2261577994
5.026659962,0.7306616306,0.330565989,-0.3309356272
5.03676128,0.7336457968,0.3332454264,-0.4203391075
5.046801563,0.7364877462,0.3242869079,-0.4924229085
5.056872364,0.7371739745,0.2981286347,-0.5490856767
5.066943165,0.7309490442,0.2686693072,-0.592489481
5.077013966,0.7183263302,0.23117432,-0.6241858006
5.087084766,0.7014636397,0.1798709482,-0.6426339746
5.097155567,0.6819210649,0.1134444028,-0.6466373801
5.10719585,0.653341651,0.06318897009,-0.6349952221
5.117297169,0.6178504229,0.02330895327,-0.6090365648
5.12736797,0.5811074376,-0.02971945517,-0.572245717
5.13743877,0.5427168012,-0.09494940192,-0.5296631455
5.147509571,0.5034748316,-0.1578162462,-0.4836087525
5.157580372,0.4655298889,-0.2021976262,-0.436825186
5.167651173,0.4348970652,-0.2525534034,-0.3925311267
5.177721973,0.3942193687,-0.2986938953,-0.3511666656
5.187792774,0.3410490155,-0.34135741,-0.3141683042
5.197863575,0.2808323205,-0.3784800172,-0.282066375
5.207903858,0.2240385711,-0.4094445109,-0.2540467083
5.217974659,0.1789851785,-0.4282805026,-0.2246853113
5.22804546,0.1547583789,-0.454803586,-0.1956922263
5.238116261,0.1412528604,-0.4813801348,-0.1684785187
5.248187061,0.140132606,-0.5207822323,-0.1420377791
5.25828838,0.1417250335,-0.5426021814,-0.1128895208
5.26835918,0.145009473,-0.5564748049,-0.07854239643
5.278460499,0.1496810615,-0.5708647966,-0.03747229278
5.288500782,0.1580356807,-0.600802362,0.01065652538
5.298571583,0.1683270931,-0.6429951191,0.06686087698
5.308642384,0.1806920171,-0.6997427344,0.1323574781
5.318713184,0.1930308938,-0.7627187371,0.2071336806
5.328783985,0.2013304979,-0.8149386048,0.2859709859
5.338854786,0.2073908448,-0.8640754819,0.3608914316
5.348925587,0.212720111,-0.9195244908,0.4280053079
5.358996387,0.2141683996,-0.9725703597,0.4865019023
5.369067188,0.2094631195,-1.018316984,0.5380787253
5.379137989,0.199621886,-1.065802217,0.5831915736
5.38920879,0.1827929169,-1.108516335,0.622893095
5.399279591,0.1611971557,-1.158734679,0.6565483212
5.409350391,0.1337646544,-1.210027814,0.6837097406
5.419390675,0.102825284,-1.262501359,0.7033801675
5.429491993,0.06798431277,-1.304853439,0.7154639959
5.439562794,0.03102908842,-1.342652559,0.719172895
5.449633595,-0.002394614043,-1.397189379,0.7114376426
5.459704395,-0.03317258134,-1.445217252,0.6907840967
5.469775196,-0.06276952475,-1.463331223,0.6575781107
5.479845997,-0.08833397925,-1.469847083,0.6116710901
5.489916798,-0.1121956259,-1.454708576,0.5557117462
5.499987598,-0.1318072677,-1.442330599,0.4906308055
5.510058399,-0.1454797685,-1.423312187,0.4217417836
5.5201292,-0.1483749449,-1.402171612,0.3582640886
5.530200001,-0.1418587565,-1.364611745,0.3033326566
5.540270802,-0.1259974986,-1.300449491,0.209133938
5.550341602,-0.104130514,-1.202947259,0.03471805528
5.560412403,-0.0766800791,-1.060344338,-0.2338459641
5.570483204,-0.0398023501,-0.890704453,-0.5543725491
5.580554005,-0.001266594161,-0.7564143538,-0.7842187881
5.590624805,0.03675929829,-0.6462396979,-0.9614540339
5.600695606,0.08428738266,-0.5093809962,-1.180037975
5.610766407,0.140602082,-0.3251956105,-1.488325953
5.620837208,0.178687647,-0.1523675174,-1.718626261
5.630908009,0.2023681998,0.004974673968,-1.900506616
5.640978809,0.2125795782,0.2135593891,-2.13694644
5.651019093,0.2032104135,0.4448522925,-2.372392178
5.661089893,0.1714226156,0.6729320288,-2.581502438
5.671191212,0.1264744699,0.8892061114,-2.782055378
5.681262012,0.06013157591,1.114879489,-2.968057871
5.691332813,-0.04796891659,1.376847267,-3.132814884
5.701403614,-0.1952465922,1.655394673,-3.272397757
5.711474415,-0.3897063434,1.953226089,-3.387932301
5.721514698,-0.6254475713,2.250449896,-3.477964878
5.731616016,-0.8631437421,2.489840984,-3.53836298
5.741686817,-1.105438352,2.680801392,-3.582803011
5.751788136,-1.354323268,2.827329397,-3.614156008
5.761828419,-1.59332788,2.917053461,-3.603960514
5.77189922,-1.788350105,2.931672096,-3.532572508
5.78197002,-1.95144546,2.899374962,-3.41634655
5.792040821,-2.108518839,2.842461586,-3.312108278
5.802111622,-2.247296333,2.761501312,-3.192448139
5.812182423,-2.337744236,2.662966251,-3.043723583
5.822253223,-2.388789654,2.555477858,-2.859531641
5.832293507,-2.435545921,2.408496618,-2.637504578
5.842364307,-2.484690428,2.21600771,-2.385057688
5.852435108,-2.543791771,1.960188985,-2.0712924
5.862536427,-2.601546764,1.672901869,-1.708937764
5.872607227,-2.645339012,1.424286962,-1.303065538
5.882678028,-2.665039778,1.235527277,-0.8838629127
5.892779346,-2.672951698,1.064031363,-0.4229902029
5.902850147,-2.672971964,0.8860559464,0.1223022789
5.91289043,-2.665313244,0.7737585902,0.6245524287
5.922961231,-2.649061918,0.6911440492,1.127296686
5.933032032,-2.610432863,0.6297566891,1.615515947
5.943102833,-2.555329323,0.5947833657,2.077016354
5.953173634,-2.47460103,0.5733162761,2.503120184
5.963244434,-2.372415066,0.5603849292,2.897236347
5.973315235,-2.250980377,0.5491889119,3.250378847
5.983355518,-2.109540701,0.5320885777,3.558796406
5.993487354,-1.94898057,0.5087319613,3.817173004
6.003558155,-1.78586781,0.4889682829,4.017313004
6.013598438,-1.622905254,0.4829616845,4.151000023
6.023669239,-1.464423656,0.5035347939,4.217525005
6.033709522,-1.310941458,0.5501644611,4.193717003
6.043810841,-1.166014075,0.6128781438,4.068266869
6.053912159,-1.030034781,0.6860877275,3.891883612
6.063952442,-0.8875719905,0.7541805506,3.698514462
6.073962208,-0.7454503179,0.8097854853,3.483514071
6.084094044,-0.6276307106,0.872885704,3.250286818
6.094164845,-0.5311736465,0.9029381871,2.997903109
6.104235645,-0.4304501712,0.9158497453,2.736223936
6.114275929,-0.3129574358,0.9353880882,2.477458477
6.124377247,-0.1801666021,0.9623974562,2.232974768
6.134448048,-0.04236051068,0.9999338984,1.979897618
6.144488331,0.0854260996,1.060414314,1.699513435
6.154559132,0.1935811639,1.150130391,1.382965565
6.164629932,0.2794348896,1.25440824,1.056498766
6.174731251,0.3453751504,1.31726563,0.7577299476
6.184802052,0.3926271796,1.319249868,0.5055585504
6.194872852,0.4202970862,1.302718043,0.2617700696
6.204943653,0.4315425158,1.275616169,0.03399183601
6.215014454,0.4398542643,1.225920558,-0.1523179114
6.225085255,0.4490533471,1.161987662,-0.2947903872
6.235156055,0.4561845064,1.094421625,-0.4090009928
6.245226856,0.4630746543,1.020506144,-0.5082833767
6.255297657,0.4642527997,0.9587426186,-0.5963047147
6.265368458,0.4629170299,0.8982064128,-0.6731072068
6.275439259,0.4569154978,0.8423418403,-0.7340055704
6.285510059,0.4478661716,0.780125618,-0.7743356228
6.29558086,0.4333914518,0.7134742737,-0.7879604101
6.305651661,0.4161080718,0.6338186264,-0.770616293
6.315722462,0.3947026432,0.5491150618,-0.724442482
6.32582378,0.3762483001,0.4448871911,-0.6598458886
6.335833546,0.3536808491,0.3497984409,-0.5909347534
6.345934864,0.3264287412,0.2758882642,-0.5304043889
6.356005665,0.3042526543,0.2054350078,-0.4824831784
6.366076466,0.2887379229,0.1397809833,-0.4096408486
6.376147266,0.276301384,0.05941118672,-0.3074226677
6.386218067,0.2500142455,-0.03475538641,-0.1898619533
6.396288868,0.203202948,-0.1491123736,-0.08078077435
6.406359669,0.1355728209,-0.2600796223,0.007340621203
6.41643047,0.06701783091,-0.3668317497,0.08042164147
6.427172657,0.002286988311,-0.4586593211,0.1498779207
6.437182423,-0.04846135154,-0.5451169014,0.2136298567
6.457171436,-0.1217884496,-0.6574938297,0.3222512007
6.467181202,-0.1429350078,-0.6681659818,0.3588293195
6.477252003,-0.1525810212,-0.6702299714,0.3906636238
6.497302052,-0.1506214738,-0.6608444452,0.4566571414
6.507342335,-0.1401523203,-0.6671740413,0.4981635213
6.517382618,-0.1228436455,-0.689991653,0.5471217036
6.527392384,-0.09863007814,-0.7084442973,0.5873740911
6.547381397,-0.03819264844,-0.8701880574,0.7145761847
