"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.212745452E1,4.434594154E0,1.698279619E0,1.853328228E0
4.213752532E1,4.944045544E0,2.238458395E0,1.926926017E0
4.214759612E1,5.333349705E0,2.748682022E0,1.930463314E0
4.215766693E1,5.564206600E0,3.264843702E0,1.915452242E0
4.216773773E1,5.648813725E0,3.740569353E0,1.761668563E0
4.217780853E1,5.598074436E0,4.206470966E0,1.489420772E0
4.218787933E1,5.469800949E0,4.674176216E0,1.105890512E0
4.219795013E1,5.272362232E0,5.083565235E0,5.892344713E-1
4.220802093E1,4.904476643E0,5.427959919E0,-1.660551317E-2
4.221809173E1,4.374719620E0,5.683788776E0,-6.320429444E-1
4.222816253E1,3.759851456E0,5.800320148E0,-1.177918077E0
4.223826385E1,3.165795326E0,5.802821159E0,-1.605569482E0
4.224894500E1,2.683283567E0,5.740077019E0,-1.940566182E0
4.225895477E1,2.344522476E0,5.609456539E0,-2.122250795E0
4.226899505E1,2.137080193E0,5.440396309E0,-2.205047131E0
4.227900482E1,1.944993377E0,5.260923862E0,-2.192311525E0
4.228904510E1,1.723611593E0,5.086654186E0,-2.173925638E0
4.229905486E1,1.392447352E0,4.906096935E0,-2.104491472E0
4.230909515E1,9.608961940E-1,4.690639019E0,-1.998931766E0
4.231916595E1,4.906567037E-1,4.457249641E0,-1.823670149E0
4.232917572E1,3.978947178E-2,4.219309807E0,-1.576656103E0
4.233921600E1,-3.330234885E-1,3.969544172E0,-1.262911081E0
4.234922576E1,-6.204482317E-1,3.614130735E0,-8.468236923E-1
4.235923553E1,-8.388842344E-1,3.126649380E0,-3.153427541E-1
4.237931610E1,-1.126115203E0,1.867573500E0,7.827602029E-1
4.238932586E1,-1.325443387E0,1.179288149E0,1.331992984E0
4.239942718E1,-1.599003434E0,4.796550274E-1,1.864042163E0
4.240946746E1,-1.599003434E0,4.796550274E-1,1.864042163E0
4.241956878E1,-2.745614529E0,-9.678559899E-1,2.812805653E0
4.242960906E1,-3.607441902E0,-1.671191931E0,3.199779034E0
4.243967986E1,-4.448074818E0,-2.350767612E0,3.463973045E0
4.244975067E1,-5.222648621E0,-3.017105818E0,3.614704609E0
4.245985198E1,-5.949164391E0,-3.672959089E0,3.682526350E0
4.246989227E1,-6.630668163E0,-4.271963120E0,3.665284872E0
4.247996307E1,-7.262178421E0,-4.793859005E0,3.593435049E0
4.249003387E1,-7.881711006E0,-5.230699539E0,3.560053110E0
4.250013519E1,-8.516273499E0,-5.583552837E0,3.435216904E0
4.251017547E1,-9.178186417E0,-5.866492271E0,3.267437458E0
4.252024627E1,-9.749893188E0,-6.013394356E0,2.897526026E0
4.253095794E1,-1.001377392E1,-5.848649979E0,2.163513422E0
4.254096771E1,-1.040266323E1,-5.614270687E0,1.165535212E0
4.255100799E1,-1.087491322E1,-5.436529160E0,1.835735887E-1
4.256104827E1,-1.130763817E1,-5.286761284E0,-5.654756427E-1
4.257105804E1,-1.147870159E1,-5.304339409E0,-1.030800581E0
4.258106780E1,-1.109216881E1,-5.393387318E0,-1.370557189E0
4.259107757E1,-1.046030521E1,-4.980698586E0,-1.537846088E0
4.260114837E1,-8.932886124E0,-4.546607494E0,-1.644163370E0
4.261118865E1,-7.572659016E0,-3.710464716E0,-1.666727185E0
4.262119842E1,-6.526731968E0,-3.086413622E0,-1.653584480E0
4.263123870E1,-5.545248032E0,-2.657360077E0,-1.525668621E0
4.264124847E1,-4.499542236E0,-2.341920853E0,-1.268097878E0
4.265128875E1,-3.410810947E0,-2.020440102E0,-1.101938725E0
4.266129852E1,-2.263467312E0,-1.620476246E0,-8.681687117E-1
4.267133880E1,-1.052161336E0,-1.171974182E0,-5.120722651E-1
4.268137908E1,8.178609610E-2,-7.767322063E-1,1.184889227E-1
4.269141937E1,8.651198745E-1,-6.339272261E-1,9.068097472E-1
4.270149017E1,1.725283623E0,-5.130915642E-1,1.593783855E0
4.271159149E1,2.752414942E0,-2.742283642E-1,1.979879975E0
4.272166229E1,3.535378456E0,2.139410377E-1,2.071161747E0
4.273173309E1,3.736500263E0,7.856672406E-1,2.087958097E0
4.274180389E1,3.743237019E0,8.469970822E-1,2.086696625E0
4.275190521E1,2.909302711E0,8.696347475E-1,2.025609732E0
4.276194549E1,2.340213537E0,4.657628238E-1,2.014158010E0
4.277201629E1,2.155041218E0,2.439907640E-1,1.964922428E0
4.278208709E1,1.952961564E0,1.446247399E-1,1.913857341E0
4.279215789E1,1.833198190E0,8.747066557E-2,1.797254920E0
4.280219818E1,1.652996659E0,1.127253324E-1,1.684527397E0
4.281226898E1,1.455622673E0,1.386708319E-1,1.569684029E0
4.282233978E1,1.237505674E0,1.085970029E-1,1.461826801E0
4.283244110E1,9.588755369E-1,2.510004491E-2,1.352849483E0
4.284248138E1,6.359835267E-1,-1.464120857E-2,1.253689647E0
4.285255218E1,3.957369030E-1,-3.297929838E-2,1.164178014E0
4.286262298E1,3.957369030E-1,-3.297929838E-2,1.164178014E0
4.287269378E1,8.313543350E-2,-5.133733898E-2,9.996004105E-1
4.288276458E1,-2.706840262E-2,-4.512405396E-2,9.196884036E-1
4.289283538E1,-8.694162965E-2,-3.129919991E-2,8.300657272E-1
4.290290618E1,-1.043887585E-1,4.026082810E-3,7.358376384E-1
4.291300750E1,-7.585161179E-2,4.660380259E-2,6.281865835E-1
4.292304778E1,-1.068246274E-4,8.905599266E-2,5.108517408E-1
4.293311859E1,6.839415431E-2,1.307342201E-1,4.000922441E-1
4.294318939E1,1.393972039E-1,1.679615676E-1,2.930881381E-1
4.295326019E1,2.390007675E-1,2.146917284E-1,1.824566722E-1
4.296333099E1,3.844676614E-1,2.661446333E-1,7.202016562E-2
4.297340179E1,5.543576479E-1,3.185560107E-1,-1.744810864E-2
4.298347259E1,7.148907185E-1,3.548955023E-1,-9.479209781E-2
4.299354339E1,8.649265766E-1,3.782688975E-1,-1.617133170E-1
4.300361419E1,1.022073269E0,3.884201348E-1,-2.105551213E-1
4.301368499E1,1.180772185E0,4.011376798E-1,-2.516745329E-1
4.302375579E1,1.342714906E0,4.218832552E-1,-2.701039612E-1
4.303382659E1,1.481106400E0,4.378354847E-1,-2.721213400E-1
4.304389739E1,1.541940689E0,4.557762146E-1,-2.490541190E-1
4.305396820E1,1.535530448E0,4.535291493E-1,-2.154078633E-1
4.306403900E1,1.506907463E0,4.372319579E-1,-1.774627119E-1
4.307410980E1,1.414688706E0,4.136116505E-1,-1.537488997E-1
4.308418060E1,1.295418143E0,3.820530772E-1,-1.294190139E-1
4.309425140E1,1.161195993E0,3.415686190E-1,-1.000519618E-1
4.310432220E1,1.003231406E0,2.710643709E-1,-5.815311894E-2
4.311439300E1,8.091869950E-1,1.738813967E-1,-1.167853922E-2
4.312446380E1,5.811243057E-1,3.973460570E-2,2.180531621E-2
4.313453460E1,3.858490884E-1,-1.183758229E-1,2.677635103E-2
4.314460540E1,2.615039945E-1,-3.147585690E-1,2.670205198E-2
4.315467620E1,2.108568400E-1,-5.073587894E-1,-3.468152881E-2
4.316474700E1,1.936830133E-1,-6.025856733E-1,-1.775526553E-1
4.317481780E1,2.850081027E-1,-6.178661585E-1,-4.092511535E-1
4.318488861E1,4.484975636E-1,-6.184114814E-1,-7.320152521E-1
4.319495941E1,6.741294861E-1,-6.246463656E-1,-1.123341799E0
4.320503021E1,8.958151340E-1,-6.491121650E-1,-1.486573339E0
4.321510101E1,1.075842857E0,-6.673396826E-1,-1.813627005E0
4.322517181E1,1.243514299E0,-6.695143580E-1,-2.118017912E0
4.323527313E1,1.424886703E0,-6.391553879E-1,-2.338813305E0
4.324534393E1,1.672891855E0,-5.628659725E-1,-2.468153954E0
4.325544525E1,2.011905432E0,-4.585386813E-1,-2.516220808E0
4.326548553E1,2.358165264E0,-3.276099265E-1,-2.508087397E0
4.327555633E1,2.790111542E0,-1.463297904E-1,-2.479637146E0
4.328562713E1,3.182714939E0,8.758621663E-2,-2.435569525E0
4.329569793E1,3.464504957E0,3.890652657E-1,-2.429104328E0
4.330576873E1,3.596637011E0,6.963177919E-1,-2.425750017E0
4.331583953E1,3.641108513E0,9.370422959E-1,-2.374456644E0
4.332587982E1,3.664096355E0,1.138256669E0,-2.273761272E0
4.333598114E1,3.636622906E0,1.376660109E0,-2.120207787E0
4.334605194E1,3.568552732E0,1.648168445E0,-1.921040177E0
4.335615325E1,3.494596243E0,1.931983590E0,-1.734106898E0
4.336619354E1,3.461601734E0,2.188586235E0,-1.571364284E0
4.337626434E1,3.482058764E0,2.362651110E0,-1.392025709E0
4.338633514E1,3.489606619E0,2.443467140E0,-1.246207476E0
4.339640594E1,3.379653692E0,2.476471186E0,-1.119591832E0
4.340650726E1,3.240596533E0,2.509171486E0,-1.075681567E0
4.341651702E1,2.992233992E0,2.558935642E0,-1.112112164E0
4.342661834E1,2.633641958E0,2.627921820E0,-1.187013149E0
4.343668914E1,2.265202761E0,2.693142414E0,-1.244066596E0
4.344675994E1,1.907575965E0,2.726862669E0,-1.233868241E0
4.345683074E1,1.567436337E0,2.710003376E0,-1.169306517E0
4.346690155E1,1.310797930E0,2.647873163E0,-1.066126943E0
4.347697235E1,1.119920731E0,2.530263662E0,-9.052670598E-1
4.348704315E1,9.791195989E-1,2.349059820E0,-6.782900095E-1
4.349711395E1,8.631836772E-1,2.113838434E0,-4.026582837E-1
4.350715423E1,7.459243536E-1,1.876086116E0,-1.374953538E-1
4.351725555E1,6.070677042E-1,1.679623127E0,8.563105762E-2
4.352732635E1,4.243647754E-1,1.513921499E0,2.474687994E-1
4.353742767E1,1.901183277E-1,1.407720804E0,3.592908978E-1
4.354746795E1,-7.962134480E-2,1.375965953E0,4.062454998E-1
4.355753875E1,-3.120334744E-1,1.374749303E0,4.243713021E-1
4.356760955E1,-5.554398298E-1,1.351767898E0,4.253996611E-1
4.357795501E1,-8.253678083E-1,1.255099177E0,3.951793313E-1
4.358799530E1,-1.107154965E0,1.093438148E0,3.740099669E-1
4.360786224E1,-1.616497278E0,7.155320644E-1,3.743378222E-1
4.361796356E1,-1.865241885E0,4.956222177E-1,3.733349144E-1
4.362803436E1,-2.159258604E0,2.862534225E-1,3.342415690E-1
4.363807464E1,-2.540553093E0,8.167511970E-2,2.476720661E-1
4.364814544E1,-3.021022558E0,-1.288703978E-1,1.196245626E-1
4.365824676E1,-3.580593586E0,-3.583163917E-1,-4.891549051E-2
4.366831756E1,-4.177925110E0,-5.993834138E-1,-2.308346033E-1
4.367841888E1,-4.804756165E0,-8.410879970E-1,-3.738864958E-1
4.368845916E1,-5.439198494E0,-1.087147117E0,-5.142598748E-1
4.369852996E1,-6.046370983E0,-1.339436889E0,-6.089727879E-1
4.370860076E1,-6.596351624E0,-1.617942452E0,-6.228013635E-1
4.371864105E1,-7.083295345E0,-1.899416566E0,-5.731748939E-1
4.372871185E1,-7.541005611E0,-2.152950287E0,-4.975953400E-1
4.373875213E1,-7.942542076E0,-2.307055950E0,-4.399786294E-1
4.375892425E1,-8.356502533E0,-2.330498457E0,-4.301925302E-1
4.376899505E1,-8.331088066E0,-2.276711941E0,-4.577772021E-1
4.377906585E1,-8.133756638E0,-2.273561478E0,-4.285196960E-1
4.378916717E1,-7.847769737E0,-2.284721851E0,-3.594309986E-1
4.379926849E1,-7.468640327E0,-2.408235073E0,-4.379466474E-1
4.380930877E1,-7.114551544E0,-2.488249779E0,-5.184710026E-1
4.381931854E1,-6.752663612E0,-2.453890562E0,-4.498620033E-1
4.382941986E1,-6.264848709E0,-2.312555313E0,-2.626661658E-1
4.383949066E1,-5.559433460E0,-2.166470766E0,-9.124298394E-2
4.384959197E1,-4.777298927E0,-1.917308331E0,-7.688255515E-3
4.385966278E1,-3.807732821E0,-1.612519026E0,8.477406949E-2
4.387009979E1,-2.644705772E0,-1.291497231E0,2.359606177E-1
4.388984466E1,-1.022299230E-1,-8.658605814E-1,5.891219974E-1
4.389994598E1,9.932104349E-1,-6.938412786E-1,8.909518123E-1
4.391001678E1,1.868849397E0,-5.256103873E-1,1.224506140E0
4.392008758E1,2.531855345E0,-4.080492556E-1,1.620507956E0
4.393012786E1,3.138117075E0,-2.982601821E-1,1.980627418E0
4.394019866E1,3.705947876E0,-7.853896171E-2,2.135557413E0
4.395026947E1,4.099103928E0,2.673583329E-1,2.224006891E0
4.396037078E1,4.315632343E0,5.399224162E-1,2.418184996E0
4.397044158E1,4.479926109E0,6.776871085E-1,2.517774343E0
4.398051239E1,4.587776184E0,6.885051131E-1,2.559166193E0
4.399058319E1,4.578145504E0,6.788151860E-1,2.519228458E0
4.400065399E1,4.508683205E0,5.639558434E-1,2.526237011E0
4.401072479E1,4.272717476E0,4.102539420E-1,2.593501091E0
4.402079559E1,3.851310253E0,2.655601799E-1,2.590259552E0
4.403083587E1,3.306648016E0,1.888484806E-1,2.599536896E0
4.404090667E1,2.742592096E0,1.381845027E-1,2.531692505E0
4.405097747E1,2.166261196E0,1.226163730E-1,2.378498793E0
4.406107879E1,1.651632071E0,6.172551215E-2,2.183262587E0
4.407114959E1,1.096838593E0,-4.289777577E-2,1.921971083E0
4.408122039E1,5.414549708E-1,-1.299461275E-1,1.639101982E0
4.409129119E1,-8.735105395E-2,-2.143874764E-1,1.394804955E0
4.410136199E1,-7.594513893E-1,-2.955068350E-1,1.213116169E0
4.411143280E1,-1.298302770E0,-3.462398052E-1,1.019658804E0
4.412150360E1,-1.668976903E0,-3.841945529E-1,8.697600365E-1
4.413157440E1,-1.981530309E0,-3.959070444E-1,7.546737790E-1
4.414164520E1,-2.218468904E0,-4.003495872E-1,6.523882747E-1
4.415171600E1,-2.420191288E0,-4.092746377E-1,5.322112441E-1
4.416178680E1,-2.618613243E0,-4.237038493E-1,4.170475900E-1
4.417185760E1,-2.788164616E0,-4.390691519E-1,2.953031063E-1
4.418192840E1,-2.919880390E0,-4.571187794E-1,1.659095138E-1
4.419199920E1,-3.000029802E0,-4.631200433E-1,3.296843916E-2
4.420210052E1,-3.015853167E0,-4.564761817E-1,-8.121482283E-2
4.421214080E1,-2.977400064E0,-4.407691956E-1,-1.756654233E-1
4.422221160E1,-2.931235313E0,-4.093785584E-1,-2.508986294E-1
4.423228240E1,-2.835738897E0,-3.711636066E-1,-3.085376322E-1
4.424235320E1,-2.700956821E0,-3.328405917E-1,-3.684165180E-1
4.425242401E1,-2.524316311E0,-2.865127921E-1,-4.277887642E-1
4.426249481E1,-2.328928709E0,-2.379254699E-1,-4.851313829E-1
4.427256561E1,-2.122532368E0,-2.043825090E-1,-5.252030492E-1
4.428263641E1,-1.890390038E0,-1.670196801E-1,-5.498629212E-1
4.429270721E1,-1.651526213E0,-1.369666308E-1,-5.613698363E-1
4.430277801E1,-1.363329411E0,-1.067298576E-1,-5.481314659E-1
4.431284881E1,-1.045360208E0,-8.235721290E-2,-5.304600596E-1
4.432291961E1,-7.053954601E-1,-6.980261952E-2,-5.223096013E-1
4.433299041E1,-3.580835462E-1,-5.937287584E-2,-4.940313697E-1
4.434303070E1,2.283480251E-3,-6.950168312E-2,-4.468125999E-1
4.435313201E1,3.800026774E-1,-1.282294542E-1,-4.031104743E-1
4.436320281E1,7.611855268E-1,-2.245744467E-1,-4.347337484E-1
4.437327362E1,1.101155519E0,-3.095586300E-1,-4.661536813E-1
4.438334442E1,1.420698166E0,-3.672888577E-1,-5.615818501E-1
4.439344573E1,1.735786557E0,-4.191191494E-1,-6.673481464E-1
4.440348602E1,2.069272995E0,-4.815471172E-1,-7.802919745E-1
4.441355682E1,2.370942593E0,-5.846507549E-1,-7.614087462E-1
4.442426849E1,2.556313515E0,-7.254173160E-1,-7.929378748E-1
4.444431854E1,2.586003542E0,-1.144958019E0,-9.170058966E-1
4.445435882E1,2.524339914E0,-1.348820090E0,-9.975185990E-1
4.446436859E1,2.347714663E0,-1.564058781E0,-1.088073254E0
4.447440887E1,2.093303204E0,-1.757644176E0,-1.190004349E0
4.449445892E1,1.465413094E0,-2.019596338E0,-1.516201138E0
4.450459075E1,1.099647284E0,-2.107367039E0,-1.569358826E0
4.452448822E1,3.711984456E-1,-2.184478760E0,-1.582652330E0
4.453452850E1,4.957067594E-2,-2.165843010E0,-1.555919886E0
4.454453826E1,-1.586079746E-1,-2.172826052E0,-1.510874271E0
4.455457855E1,-2.800990939E-1,-2.131383181E0,-1.418733954E0
4.456464935E1,-3.428047299E-1,-2.077408791E0,-1.330511689E0
4.457472015E1,-3.912732005E-1,-1.960233569E0,-1.432991862E0
4.458476043E1,-3.379204869E-1,-1.756465316E0,-1.475898862E0
4.459483123E1,-1.381969750E-1,-1.540037036E0,-1.470624804E0
4.460490203E1,2.483073920E-1,-1.272070169E0,-1.447219372E0
4.461497283E1,8.363713026E-1,-9.117851257E-1,-1.423211336E0
4.462504364E1,1.564483523E0,-4.456922710E-1,-1.367843986E0
4.463511444E1,2.308341026E0,6.181945279E-2,-1.263422608E0
4.464515472E1,3.017252207E0,5.404968858E-1,-1.070190907E0
4.465522552E1,3.702668190E0,9.959255457E-1,-9.125133157E-1
4.466529632E1,4.363617420E0,1.434658766E0,-8.620428443E-1
4.467536712E1,5.014530659E0,1.852249980E0,-8.133884668E-1
4.468543792E1,5.646936893E0,2.227437973E0,-6.982487440E-1
4.469550872E1,6.126966000E0,2.568450689E0,-6.056610346E-1
4.470618988E1,6.458940983E0,2.926382780E0,-5.332008004E-1
4.471623016E1,6.732726574E0,3.391091824E0,-4.600196779E-1
4.472623992E1,6.967005253E0,3.898255348E0,-3.720195889E-1
4.473624969E1,7.105825424E0,4.391602516E0,-2.080530226E-1
4.474628997E1,7.101636410E0,4.790269852E0,-4.104653001E-2
4.475629974E1,7.005366802E0,5.054342747E0,1.354778409E-1
4.476630950E1,6.890761852E0,5.179482937E0,3.494990170E-1
4.477634979E1,6.678577900E0,5.267389774E0,6.193279624E-1
4.478635955E1,6.437098980E0,5.333217621E0,9.136584997E-1
4.479643035E1,6.182588577E0,5.422270298E0,1.131696582E0
4.480644012E1,5.870494366E0,5.516734600E0,1.273057818E0
4.481644989E1,5.453832626E0,5.646754742E0,1.311790824E0
4.482649017E1,5.021440029E0,5.755226135E0,1.244132280E0
4.483649993E1,4.462560654E0,5.773966312E0,1.166506410E0
4.484660125E1,3.798579693E0,5.644524097E0,1.008229375E0
4.485664154E1,3.063860655E0,5.435846806E0,8.052482605E-1
4.486674285E1,2.308558226E0,5.053668022E0,5.958201289E-1
4.487678314E1,1.505787492E0,4.491284370E0,3.706718385E-1
4.488685394E1,6.584025621E-1,3.787248850E0,1.813693941E-1
4.489692474E1,-1.717935354E-1,2.980656147E0,4.147263244E-2
4.490699554E1,-1.004345655E0,2.121741533E0,-7.508872449E-2
4.491706634E1,-1.871275187E0,1.248152614E0,-2.235945761E-1
4.492713714E1,-2.768415451E0,4.070433676E-1,-4.838020802E-1
4.493720794E1,-3.719652653E0,-3.697117269E-1,-8.396072388E-1
4.494730926E1,-4.656809330E0,-1.100678921E0,-1.194987416E0
4.495734954E1,-5.562529564E0,-1.830569983E0,-1.454565883E0
4.496742034E1,-6.454399109E0,-2.564700603E0,-1.554280639E0
4.497749114E1,-7.248530388E0,-3.245611906E0,-1.532384753E0
4.498756194E1,-7.750541210E0,-3.799535751E0,-1.473604321E0
4.499763275E1,-7.995505810E0,-4.166869640E0,-1.322516680E0
4.500770355E1,-8.061726570E0,-4.337542534E0,-1.136456013E0
4.501777435E1,-7.970845699E0,-4.334575176E0,-9.918664694E-1
4.502784515E1,-7.844042778E0,-4.456676006E0,-9.430614710E-1
4.503791595E1,-7.762285709E0,-4.531235695E0,-9.568231106E-1
4.504798675E1,-7.706719398E0,-4.934309483E0,-1.017154217E0
4.505808807E1,-7.876789570E0,-5.099374771E0,-1.235850573E0
4.506812835E1,-8.066569328E0,-4.817375660E0,-1.331700206E0
4.507819915E1,-8.004268646E0,-4.276218891E0,-1.332574129E0
4.508826995E1,-7.598398685E0,-3.697748184E0,-1.205865026E0
4.509831024E1,-7.060180664E0,-3.125920534E0,-9.462115765E-1
4.510838104E1,-6.025128365E0,-2.544762850E0,-4.707466960E-1
4.511845184E1,-4.497297287E0,-1.980117798E0,-1.993837953E-2
4.512855316E1,-2.915041685E0,-1.641462207E0,4.999663532E-1
4.513862396E1,-1.510832071E0,-1.414496899E0,1.065768123E0
4.514863372E1,-4.130238891E-1,-1.235378146E0,1.471940637E0
4.515873504E1,4.240621924E-1,-1.109105587E0,1.731483340E0
4.516880584E1,1.023415089E0,-1.062057018E0,1.847085118E0
4.517884612E1,1.281765819E0,-1.061936498E0,1.908040524E0
4.518894744E1,1.278477907E0,-8.520739079E-1,2.165797710E0
4.519898773E1,1.257284403E0,-1.795884073E-1,2.347365141E0
4.520908905E1,1.385327101E0,3.743941486E-1,2.581321478E0
4.521912933E1,1.976444364E0,5.722566247E-1,2.790331841E0
4.522920013E1,2.579427004E0,6.965048313E-1,2.937902451E0
4.523927093E1,3.137032986E0,6.166357994E-1,3.077049017E0
4.524937225E1,3.278147697E0,4.737493396E-1,3.020042658E0
4.525944305E1,2.933715820E0,2.494292557E-1,2.744873285E0
4.526951385E1,2.173142433E0,-2.880523913E-3,2.431827545E0
4.527958465E1,1.395817280E0,-5.435752496E-2,1.931257844E0
4.528965545E1,6.901383996E-1,-6.880170852E-2,1.310496092E0
4.529972625E1,1.109473407E-1,-5.150526389E-2,8.269673586E-1
4.530976654E1,-3.213191032E-1,-5.278466642E-2,5.062788129E-1
4.531983734E1,-5.765250325E-1,-7.842091471E-2,3.261872828E-1
4.532990814E1,-7.730269432E-1,-8.837763220E-2,2.040487528E-1
4.533997894E1,-7.811734676E-1,-5.916753784E-2,2.100537121E-1
4.535011077E1,-5.466941595E-1,4.622970708E-3,2.474324107E-1
4.536018157E1,-3.255798221E-1,3.355955705E-2,2.216886878E-1
4.537028289E1,-3.128851652E-1,2.854004689E-2,1.933548748E-1
4.538032318E1,-3.109224439E-1,1.483906247E-2,1.046299413E-1
4.539039398E1,-4.440716207E-1,-1.648341492E-2,-3.020861745E-2
4.540046478E1,-6.215316057E-1,-4.950676858E-2,-1.555689722E-1
4.541053558E1,-7.359277606E-1,-7.569418848E-2,-2.488131374E-1
4.542057586E1,-7.943398356E-1,-1.062942371E-1,-3.190381825E-1
4.543067718E1,-8.399830461E-1,-1.397299320E-1,-3.687905073E-1
4.544074798E1,-8.399830461E-1,-1.397299320E-1,-3.687905073E-1
4.545081878E1,-7.904128432E-1,-1.983047426E-1,-3.818882704E-1
4.546088958E1,-7.387855649E-1,-2.315309495E-1,-3.909608722E-1
4.547096038E1,-7.077931762E-1,-2.720253766E-1,-4.085373878E-1
4.548106170E1,-6.770856380E-1,-3.064827621E-1,-3.846637309E-1
4.549113250E1,-6.511538625E-1,-3.419767916E-1,-3.749929070E-1
4.550120330E1,-6.606371403E-1,-3.927313983E-1,-3.750675917E-1
4.551127410E1,-7.000271678E-1,-4.528092146E-1,-3.528903127E-1
4.552134490E1,-7.629695535E-1,-5.143318772E-1,-3.393787146E-1
4.553141570E1,-8.680157065E-1,-5.886992812E-1,-3.433386385E-1
4.554148651E1,-9.845318198E-1,-6.374537349E-1,-3.475749195E-1
4.555155731E1,-1.090193987E0,-6.686423421E-1,-3.591638803E-1
4.556162811E1,-1.157378078E0,-6.794594526E-1,-3.688771427E-1
4.557166839E1,-1.172802687E0,-6.699292064E-1,-3.807076812E-1
4.558173919E1,-1.127632141E0,-6.584570408E-1,-3.886322081E-1
4.559180999E1,-1.082391143E0,-6.195062995E-1,-3.914009631E-1
4.560191131E1,-9.768269658E-1,-5.489297509E-1,-3.770752251E-1
4.561198211E1,-8.105151057E-1,-5.361115932E-1,-3.181576133E-1
4.562205291E1,-6.348888874E-1,-5.771148205E-1,-2.990681231E-1
4.563209320E1,-4.473976195E-1,-6.583954692E-1,-3.001271486E-1
4.564219451E1,-2.516823411E-1,-7.557788491E-1,-3.580693901E-1
4.565223480E1,-1.862364705E-3,-7.915946245E-1,-4.686805606E-1
4.566233612E1,2.353022248E-1,-7.795670629E-1,-5.916941166E-1
4.567237640E1,4.536567330E-1,-7.615739703E-1,-7.674764991E-1
4.568244720E1,6.950596571E-1,-7.327221632E-1,-9.059650898E-1
4.569251800E1,9.443866014E-1,-7.211244106E-1,-1.016348124E0
4.570258880E1,1.191638827E0,-7.519272566E-1,-1.074965596E0
4.571265960E1,1.403967142E0,-7.885029316E-1,-1.079891205E0
4.572273040E1,1.563655257E0,-7.865243554E-1,-1.183763146E0
4.573280120E1,1.687702417E0,-7.258562446E-1,-1.288193464E0
4.574287200E1,1.806803703E0,-6.853959560E-1,-1.409575701E0
4.575297332E1,1.917290092E0,-6.223286390E-1,-1.446717978E0
4.576301361E1,2.062207937E0,-5.512483120E-1,-1.509583712E0
4.577308441E1,2.270605564E0,-3.973418772E-1,-1.613700151E0
4.578315521E1,2.542928457E0,-1.034153849E-1,-1.667594910E0
4.579319549E1,2.836680174E0,2.825972736E-1,-1.705317378E0
4.580329681E1,3.138571739E0,7.302547693E-1,-1.692141891E0
4.581336761E1,3.427464724E0,1.213934183E0,-1.660563469E0
4.582343841E1,3.699172258E0,1.593999624E0,-1.621633053E0
4.583350921E1,3.958922386E0,1.906733871E0,-1.588046312E0
4.584361053E1,4.168787479E0,2.210663795E0,-1.560511827E0
4.585368133E1,4.294078827E0,2.550821066E0,-1.573350310E0
4.586372161E1,4.347477913E0,2.926914454E0,-1.625491858E0
